created_at,tweet_id,tweet_text,screen_name,name,account_creation_date,urls,No_retweets,No_favourites,Geo,Place
2021-11-07 12:37:06+00:00,1457326240294178816,RT @Scarboroughshow: I love @GovRonDeSantis. I truly hope he runs for president 2024. I also hope he and any other states standing up for o…,GwenItalianlady,LovinLifeGwen,Thu Feb 02 11:36:47 +0000 2017,[],3,0,,
2021-11-07 12:02:05+00:00,1457317429265281027,"RT @RNHAFL: Governor DeSantis is standing up for every Floridian. Nobody deserves to lose their job due to a needless federal mandate.

#Me…",billritchie74,bill ritchie,Sun Jun 08 21:10:07 +0000 2014,[],15,0,,
2021-11-07 11:41:25+00:00,1457312229116817408,@realDruScot We'll be praying for you sir... #MedicalFreedom #BodilyAutonomy #MyBodyMyChoice #InformedConsent #NurenbergCode #SAConstitution,ncedoqhelile,Mr Q,Mon Oct 31 11:45:30 +0000 2011,[],0,1,,
2021-11-07 11:14:46+00:00,1457305520541372417,https://t.co/gRzY23dxHO .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/d1aS7w6l91,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/gRzY23dxHO', 'expanded_url': 'https://youtu.be/23RpQVmc4Bc', 'display_url': 'youtu.be/23RpQVmc4Bc', 'indices': [0, 23]}, {'url': 'https://t.co/d1aS7w6l91', 'expanded_url': 'https://twitter.com/i/web/status/1457305520541372417', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-07 10:33:12+00:00,1457295060224122881,RT @Scarboroughshow: I love @GovRonDeSantis. I truly hope he runs for president 2024. I also hope he and any other states standing up for o…,Johnnes56122312,Johnnes **let’s go Brandon**,Sun Aug 23 09:17:49 +0000 2020,[],3,0,,
2021-11-07 08:00:37+00:00,1457256661404508160,#medicalfreedom #NEINam28 https://t.co/1wPyXOXhNQ,BearnairdineBee,"""Unfiltered"" B 🐝 Beaumont 🌼",Sun May 11 12:18:50 +0000 2014,[],0,0,,
2021-11-07 07:15:31+00:00,1457245313090080770,Would you expect anything less from big pharma? #BigPharma #lies #COVID #COVID19 #offbrand #FDA #MedicalFreedom… https://t.co/rmRduimvcZ,BreakTheChainsM,Break The Chains Media,Thu Jan 26 23:44:20 +0000 2017,"[{'url': 'https://t.co/rmRduimvcZ', 'expanded_url': 'https://twitter.com/i/web/status/1457245313090080770', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]",0,0,,
2021-11-07 06:55:12+00:00,1457240201332502529,My hero in this fight for freedom. #rfkennedyjr #MedicalFreedom #exposethetruth https://t.co/bSLbwnCuBm,oxygentreatment,Paula Eaton,Thu Aug 26 11:40:49 +0000 2021,[],0,0,,
2021-11-07 06:25:32+00:00,1457232734187925506,Die Amtsärzte in Deutschland fordern eine deutliche Ausweitung der Corona-Tests bei Geimpften. Das sollte auch für… https://t.co/mCeMMnVM15,BearnairdineBee,"""Unfiltered"" B 🐝 Beaumont 🌼",Sun May 11 12:18:50 +0000 2014,"[{'url': 'https://t.co/mCeMMnVM15', 'expanded_url': 'https://twitter.com/i/web/status/1457232734187925506', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",0,0,,
2021-11-07 06:17:17+00:00,1457230659743801344,#MedicalFreedom https://t.co/LUnHMH7tve,BearnairdineBee,"""Unfiltered"" B 🐝 Beaumont 🌼",Sun May 11 12:18:50 +0000 2014,"[{'url': 'https://t.co/LUnHMH7tve', 'expanded_url': 'https://twitter.com/lehenfels/status/1457229005116088322', 'display_url': 'twitter.com/lehenfels/stat…', 'indices': [16, 39]}]",0,1,,
2021-11-07 06:16:46+00:00,1457230525748424704,"Kostenlose Tests wegzunehmen und keine Geimpften zu testen, ist fast so effektiv, wie Schwangerschaftstests verbiet… https://t.co/ca2DAaXcmM",BearnairdineBee,"""Unfiltered"" B 🐝 Beaumont 🌼",Sun May 11 12:18:50 +0000 2014,"[{'url': 'https://t.co/ca2DAaXcmM', 'expanded_url': 'https://twitter.com/i/web/status/1457230525748424704', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-07 06:05:02+00:00,1457227575953027081,RT @the_Arkivist: #mybodymychoice #medicalfreedom https://t.co/mDXDPsP9QY,4x4mopar,Darren Scott,Sun Feb 09 15:57:06 +0000 2014,[],5,0,,
2021-11-07 06:04:22+00:00,1457227407551774724,Maria Hubmer-Mogg: Mutige Ärztin zeigt ihr Gesicht - bitte gerne teilen!  https://t.co/352rY35JYq #medicalfreedom,BearnairdineBee,"""Unfiltered"" B 🐝 Beaumont 🌼",Sun May 11 12:18:50 +0000 2014,"[{'url': 'https://t.co/352rY35JYq', 'expanded_url': 'https://youtu.be/DMQFH3Nha9Q', 'display_url': 'youtu.be/DMQFH3Nha9Q', 'indices': [74, 97]}]",0,1,,
2021-11-07 05:29:12+00:00,1457218556244987904,"My Interview for Wide Angle with Brendon Fallon

https://t.co/isjFS9BeG4
https://t.co/TY0D6ieWM7… https://t.co/SIQoj6WMi0",themeatofit,Mi©haelanthony,Sat Jul 25 11:40:36 +0000 2009,"[{'url': 'https://t.co/isjFS9BeG4', 'expanded_url': 'https://youtu.be/UBAr0laZhwU', 'display_url': 'youtu.be/UBAr0laZhwU', 'indices': [49, 72]}, {'url': 'https://t.co/TY0D6ieWM7', 'expanded_url': 'https://rumble.com/vou1yj', 'display_url': 'rumble.com/vou1yj', 'indices': [73, 96]}, {'url': 'https://t.co/SIQoj6WMi0', 'expanded_url': 'https://twitter.com/i/web/status/1457218556244987904', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [98, 121]}]",0,5,,
2021-11-07 05:23:41+00:00,1457217168009953281,"Is Gavin Newsom suffering an adverse reaction? Oct. 27 was the last time he was publicly seen. 
See more:… https://t.co/qyZraKYWHg",stevebenitez22,Mr. Steve,Thu Aug 15 19:16:37 +0000 2013,"[{'url': 'https://t.co/qyZraKYWHg', 'expanded_url': 'https://twitter.com/i/web/status/1457217168009953281', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]",0,0,,
2021-11-07 04:46:35+00:00,1457207832105869313,I love @GovRonDeSantis. I truly hope he runs for president 2024. I also hope he and any other states standing up fo… https://t.co/nOe2CFBR5W,Scarboroughshow,SydniScarborough,Sat Oct 30 17:37:17 +0000 2021,"[{'url': 'https://t.co/nOe2CFBR5W', 'expanded_url': 'https://twitter.com/i/web/status/1457207832105869313', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",3,7,,
2021-11-07 04:34:28+00:00,1457204783102627842,"@claudia_stauber So many people jumped the gun, employers fired their staff, and employees walked out before the ma… https://t.co/cr07nAntIJ",tarathralls,Tara Thralls,Sat Feb 28 17:05:51 +0000 2009,"[{'url': 'https://t.co/cr07nAntIJ', 'expanded_url': 'https://twitter.com/i/web/status/1457204783102627842', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-07 03:59:45+00:00,1457196047776694282,@MichaelPSenger This is 100% about #freedom Anti #dictatorship #law #MedicalFreedom yet  Main Stream Media still ca… https://t.co/mWYE05Zqk8,Cutter_the_1st,Cutter,Sun Sep 19 08:26:20 +0000 2021,"[{'url': 'https://t.co/mWYE05Zqk8', 'expanded_url': 'https://twitter.com/i/web/status/1457196047776694282', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,1,,
2021-11-07 03:57:22+00:00,1457195446082936833,We’re living in a time where differing opinions are not respected let alone allowed #AmericaFirst #MedicalFreedom #Respect #USA,F3SUP,Mr. J,Thu Apr 02 21:53:39 +0000 2020,[],0,1,,
2021-11-07 03:18:04+00:00,1457185555964301312,@GovofCO I stand for #MedicalFreedom https://t.co/jzKeGjxaQh,RyanGonzalezCO,Ryan Gonzalez,Fri Jul 09 16:41:42 +0000 2021,[],0,0,,
2021-11-07 03:15:23+00:00,1457184879041556480,"RT @MrHealthnut: “PEOPLE ON FACEBOOK ARE MEAN! NO ONE WILL HELP ME!” ...this is the climate today, god forbid the lies you’ve been sold don…",RovettiTia,Tia Rovetti,Thu Jul 26 02:37:38 +0000 2018,[],9,0,,
2021-11-07 03:12:34+00:00,1457184172813037572,"RT @Tbtall: Dec 4, 2020 @JoeBiden  was against mandated mRNA experimental injections. Now, not so much.  What happened? #MedicalFreedom #An…",KyleGrindberg,Kyle Grindberg,Thu May 19 21:17:40 +0000 2011,[],1,0,,
2021-11-07 03:11:44+00:00,1457183962397241346,The thing is we’ve had puppets telling people what to do for a long time! We just call them politicians and news an… https://t.co/9hdYZ4B8WK,Iwantitalll,Anahit,Fri Feb 19 22:23:55 +0000 2010,"[{'url': 'https://t.co/9hdYZ4B8WK', 'expanded_url': 'https://twitter.com/i/web/status/1457183962397241346', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-07 03:07:11+00:00,1457182819499847682,RT @Saazsea: MATTHEW 24 &amp; JOHN 3 #Israel #WW3 #Nazis #Gestapo #WakeUp #Education #EndTimes #LastDays #Prophecy #oracle #Authoritarian #Tota…,mindfuldesserts,Edchat,Thu May 30 00:56:33 +0000 2019,[],2,0,,
2021-11-07 03:05:16+00:00,1457182337096163331,MATTHEW 24 &amp; JOHN 3 #Israel #WW3 #Nazis #Gestapo #WakeUp #Education #EndTimes #LastDays #Prophecy #oracle… https://t.co/TCqvPlsTBx,Saazsea,Holly,Sun Feb 27 06:10:55 +0000 2011,"[{'url': 'https://t.co/TCqvPlsTBx', 'expanded_url': 'https://twitter.com/i/web/status/1457182337096163331', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]",2,1,,
2021-11-07 03:03:46+00:00,1457181957662683137,"RT @Censored9876: #InformedConsent 
#MedicalFreedom https://t.co/xUHGXjzFhl",JanRavensbergen,Jan Ravensbergen,Thu May 05 23:25:33 +0000 2011,[],2,0,,
2021-11-07 03:02:24+00:00,1457181612676829185,"“Pregnant people should get Tdap during every pregnancy.” @CDCgov 

AND 

“There are no adequate and well-controlle… https://t.co/83kuTbEr2H",BAHealthFreedom,Bay Area Health Freedom,Wed Sep 15 17:37:59 +0000 2021,"[{'url': 'https://t.co/83kuTbEr2H', 'expanded_url': 'https://twitter.com/i/web/status/1457181612676829185', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-07 02:44:00+00:00,1457176981905330180,If you are against the #vaccinemandates and believe in the  #DoNotComply message then retweet this and follow/follo… https://t.co/xtYtGpvaMu,Scarboroughshow,SydniScarborough,Sat Oct 30 17:37:17 +0000 2021,"[{'url': 'https://t.co/xtYtGpvaMu', 'expanded_url': 'https://twitter.com/i/web/status/1457176981905330180', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,3,,
2021-11-07 02:29:11+00:00,1457173253018030087,Thank God I had a home birth with an amazing doula and midwife. It’s so empowering! #MedicalFreedom is everything! https://t.co/YYJktmTvTo,katywalk,Katy Walker Mejia,Mon Apr 21 16:44:40 +0000 2008,"[{'url': 'https://t.co/YYJktmTvTo', 'expanded_url': 'https://twitter.com/Alyssa_Milano/status/1456677974393044994', 'display_url': 'twitter.com/Alyssa_Milano/…', 'indices': [115, 138]}]",0,0,,
2021-11-07 02:21:40+00:00,1457171362523406336,Anyone else waiting for the TGA to redefine the terms “safe” &amp; “effective”? By now we all know someone who begs to… https://t.co/xqtkrrHAsa,sarah_eli3,Sarah_Eli3,Sun Aug 08 05:40:30 +0000 2021,"[{'url': 'https://t.co/xqtkrrHAsa', 'expanded_url': 'https://twitter.com/i/web/status/1457171362523406336', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [120, 143]}]",0,2,,
2021-11-07 02:04:03+00:00,1457166930217996288,"Dec 4, 2020 @JoeBiden  was against mandated mRNA experimental injections. Now, not so much.  What happened?… https://t.co/rpLJFX30Lx",Tbtall,tom,Wed Mar 11 11:52:56 +0000 2009,"[{'url': 'https://t.co/rpLJFX30Lx', 'expanded_url': 'https://twitter.com/i/web/status/1457166930217996288', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]",1,1,,
2021-11-07 02:02:36+00:00,1457166564000780290,"RT @katietighe: Clips from today's #WorldWideWalkout #protest in #NYC as we marched across the Brooklyn Bridge. 

#NoVaccineMandates #NoVac…",flwrgrrl59,Deplorable1,Wed Jan 20 18:04:58 +0000 2010,[],40,0,,
2021-11-07 01:38:16+00:00,1457160441235484673,.@DanGrazianoESPN @maxkellerman @ninko50 after watching this video I have concluded that none of you have the sligh… https://t.co/F8KtZpzJPg,RyanDirusso,Ryan Dirusso,Thu Jun 04 17:10:14 +0000 2009,"[{'url': 'https://t.co/F8KtZpzJPg', 'expanded_url': 'https://twitter.com/i/web/status/1457160441235484673', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-07 01:35:03+00:00,1457159630048485379,RT @the_Arkivist: #mybodymychoice #medicalfreedom https://t.co/mDXDPsP9QY,BellBelli1,Bell Belli,Wed Mar 03 22:02:38 +0000 2021,[],5,0,,
2021-11-07 01:30:18+00:00,1457158436026785796,RT @the_Arkivist: #mybodymychoice #medicalfreedom https://t.co/mDXDPsP9QY,GrainneLynch5,Grainne Lynch,Fri Jul 13 17:57:01 +0000 2018,[],5,0,,
2021-11-07 01:27:15+00:00,1457157666770464773,@winburn_kim @zoostationaz @drsimonegold @mtgreenee So why are double vaccinated getting the virus?! 🥴 oh yea becau… https://t.co/xd3KDcJgOR,Genolexis,Genolexis,Fri Nov 20 04:08:02 +0000 2009,"[{'url': 'https://t.co/xd3KDcJgOR', 'expanded_url': 'https://twitter.com/i/web/status/1457157666770464773', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,6,,
2021-11-07 01:18:37+00:00,1457155497208041473,@newsmax remember that huge bump in viewership you got a year or so ago? Well…now you went and ruined it🤷🏼‍♀️👋🏻👋🏻… https://t.co/KMFumsYA1x,donna_sluder,Patriot Forever 🇺🇸🗣,Fri Feb 05 04:39:31 +0000 2021,"[{'url': 'https://t.co/KMFumsYA1x', 'expanded_url': 'https://twitter.com/i/web/status/1457155497208041473', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]",0,1,,
2021-11-07 00:54:27+00:00,1457149413546094593,RT @the_Arkivist: #mybodymychoice #medicalfreedom https://t.co/mDXDPsP9QY,nnbaldwin,nnbaldwin,Wed Dec 03 18:57:44 +0000 2008,[],5,0,,
2021-11-07 00:51:32+00:00,1457148680104984582,"@batchmanscott1 Unless one of those injured or dead is you, your family or friend. #BodilyAutonomy #MedicalFreedom",donna_sluder,Patriot Forever 🇺🇸🗣,Fri Feb 05 04:39:31 +0000 2021,[],0,0,,
2021-11-07 00:42:34+00:00,1457146421472161801,"@ritamollerpalma My 96 year-old neighbor had covid a few months back. 
She was given Ivermectin and Zinc and was go… https://t.co/gjCqkqSqSM",JimmytheBridger,Jimmy the Bridger,Sun Feb 14 00:38:51 +0000 2021,"[{'url': 'https://t.co/gjCqkqSqSM', 'expanded_url': 'https://twitter.com/i/web/status/1457146421472161801', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-07 00:40:21+00:00,1457145865810833410,"Catchin' on yet? 
@ABC
@CBS
@JeffMason1
@donlemon
@cnnbrk
@FoxNews 
@AnaCabrera
@jonkarl
@MSNBC
@maddow… https://t.co/CeYyeuFQwQ",JimmytheBridger,Jimmy the Bridger,Sun Feb 14 00:38:51 +0000 2021,"[{'url': 'https://t.co/CeYyeuFQwQ', 'expanded_url': 'https://twitter.com/i/web/status/1457145865810833410', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [105, 128]}]",0,0,,
2021-11-07 00:27:43+00:00,1457142684443885568,#ResistTheJab #BodilyAutonomy #MedicalFreedom https://t.co/JVNC3cFARN,donna_sluder,Patriot Forever 🇺🇸🗣,Fri Feb 05 04:39:31 +0000 2021,"[{'url': 'https://t.co/JVNC3cFARN', 'expanded_url': 'https://twitter.com/dhookstead/status/1456677091123007495', 'display_url': 'twitter.com/dhookstead/sta…', 'indices': [46, 69]}]",0,0,,
2021-11-07 00:25:13+00:00,1457142056007110665,"RT @danniboi2011: Get it straight peeps 

#justsayno #freedom #covid1984 #medicalchoice #mybodymychoice #medicalfreedom #unitednoncomplianc…",suesbats,SBats,Mon Feb 25 14:52:05 +0000 2013,[],1,0,,
2021-11-07 00:13:26+00:00,1457139089984139270,RT @the_Arkivist: #mybodymychoice #medicalfreedom https://t.co/mDXDPsP9QY,Charles53548078,Charles Alexander,Sun Dec 13 05:43:01 +0000 2020,[],5,0,,
2021-11-07 00:05:05+00:00,1457136989564805120,"RT @Censored9876: #InformedConsent 
#MedicalFreedom https://t.co/xUHGXjzFhl",_RungeKutta,RungeKutta CD5 #RecallPhilMurphy,Sat Oct 09 20:48:41 +0000 2010,[],2,0,,
2021-11-06 23:51:59+00:00,1457133694968283138,"#InformedConsent 
#MedicalFreedom https://t.co/xUHGXjzFhl",Censored9876,Censored and Muzzled,Sat Sep 11 14:21:30 +0000 2021,[],2,5,,
2021-11-06 23:14:07+00:00,1457124162514870272,RT @hubetabibi: RLS Urdu video https://t.co/SODwVHVwNC via @YouTube #RLS #RestlessLegsSyndrome #Urdu #Medical #Video #medicane #MedicalFree…,HubeTabibee,Hube Tabibee,Sun Dec 06 16:53:20 +0000 2020,"[{'url': 'https://t.co/SODwVHVwNC', 'expanded_url': 'https://youtu.be/_CUlA5gLSK4', 'display_url': 'youtu.be/_CUlA5gLSK4', 'indices': [31, 54]}]",3,0,,
2021-11-06 23:12:29+00:00,1457123754509697026,#mybodymychoice #medicalfreedom https://t.co/mDXDPsP9QY,the_Arkivist,the Arkivist,Tue Oct 22 20:37:10 +0000 2019,[],5,21,,
2021-11-06 23:00:26+00:00,1457120722023862275,I freaking love him. #AaronRodgers is the best! #MedicalFreedom ❤️ https://t.co/HfolP8971l,jenniontheblock,Genevieve,Fri Jul 01 02:12:26 +0000 2011,"[{'url': 'https://t.co/HfolP8971l', 'expanded_url': 'https://twitter.com/realmattcouch/status/1457095031580397568', 'display_url': 'twitter.com/realmattcouch/…', 'indices': [67, 90]}]",0,0,,
2021-11-06 22:53:13+00:00,1457118905105850368,I don’t feel sorry for any of you that rolled up your sleeve so you could go on holiday. Your compliance has led us… https://t.co/xM7JGyV2Sg,NC7070707,Nikki,Tue Jul 19 20:27:55 +0000 2016,"[{'url': 'https://t.co/xM7JGyV2Sg', 'expanded_url': 'https://twitter.com/i/web/status/1457118905105850368', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-06 22:47:33+00:00,1457117478409048066,"Never thought in my lifetime I would see segregation! This is HORRIBLE!! 
#WillNotComply #freedom #medicalfreedom https://t.co/LWgw4ZpJNL",dani_maxii12,Danielle Soto,Thu Jan 01 03:07:42 +0000 2015,"[{'url': 'https://t.co/LWgw4ZpJNL', 'expanded_url': 'https://twitter.com/jakecoco/status/1457074532276125701', 'display_url': 'twitter.com/jakecoco/statu…', 'indices': [114, 137]}]",0,1,,
2021-11-06 22:41:24+00:00,1457115930652151808,https://t.co/klsRyI773M .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/EG30xVYzj4,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/klsRyI773M', 'expanded_url': 'https://youtu.be/hLHZoxnH7Gw', 'display_url': 'youtu.be/hLHZoxnH7Gw', 'indices': [0, 23]}, {'url': 'https://t.co/EG30xVYzj4', 'expanded_url': 'https://twitter.com/i/web/status/1457115930652151808', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-06 21:56:28+00:00,1457104623831945219,https://t.co/NvRc6O52Rx .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/ZuY56NDeCy,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/NvRc6O52Rx', 'expanded_url': 'https://youtu.be/ANdfzQ0uIjA', 'display_url': 'youtu.be/ANdfzQ0uIjA', 'indices': [0, 23]}, {'url': 'https://t.co/ZuY56NDeCy', 'expanded_url': 'https://twitter.com/i/web/status/1457104623831945219', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-06 21:54:03+00:00,1457104014064062466,https://t.co/oPzk9B792y .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/jCk3Tsrrub,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/oPzk9B792y', 'expanded_url': 'https://youtu.be/-Q9ejQs5h_A', 'display_url': 'youtu.be/-Q9ejQs5h_A', 'indices': [0, 23]}, {'url': 'https://t.co/jCk3Tsrrub', 'expanded_url': 'https://twitter.com/i/web/status/1457104014064062466', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-06 21:52:09+00:00,1457103537385529344,RT @CornPopsSister1: What better time to retweet this!#StopTheMandate #MedicalFreedom #NoVaccineMandate #LetsGoBrandon,JonCover2,JonCover,Thu Jul 20 01:04:51 +0000 2017,[],2,0,,
2021-11-06 21:52:04+00:00,1457103514044289025,https://t.co/oKzYeNlI92 .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/WyMpjIKQGo,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/oKzYeNlI92', 'expanded_url': 'https://youtu.be/cd4tiSMggp8', 'display_url': 'youtu.be/cd4tiSMggp8', 'indices': [0, 23]}, {'url': 'https://t.co/WyMpjIKQGo', 'expanded_url': 'https://twitter.com/i/web/status/1457103514044289025', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-06 21:36:40+00:00,1457099641867018241,https://t.co/mxhE0CC2aB .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/FNXM1C11OX,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/mxhE0CC2aB', 'expanded_url': 'https://youtu.be/f7i83oqJv_k', 'display_url': 'youtu.be/f7i83oqJv_k', 'indices': [0, 23]}, {'url': 'https://t.co/FNXM1C11OX', 'expanded_url': 'https://twitter.com/i/web/status/1457099641867018241', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
2021-11-06 21:15:52+00:00,1457094405920366595,RT @EndyEdesonNews: American doctors successfully transfer pig kidney to human. Details&gt; https://t.co/F0t9KslsTY #doctors #PIG #PIGFINANCE…,MedEdBot,MedEdBot,Sun Feb 25 14:35:54 +0000 2018,"[{'url': 'https://t.co/F0t9KslsTY', 'expanded_url': 'https://www.edesononlinenews.com/2021/10/american-doctors-successfully.html', 'display_url': 'edesononlinenews.com/2021/10/americ…', 'indices': [92, 115]}]",1,0,,
2021-11-06 21:07:50+00:00,1457092384970453003,@King_VaughanPPC Me! 🙋🏼‍♀️#thevaxisnotforme #medicalfreedom #coercionisnotconsent,my_best_me_2,my_best_me_2.5 🇺🇲🇵🇱🇦🇲,Fri Feb 12 06:09:07 +0000 2016,[],0,1,,
2021-11-06 21:07:23+00:00,1457092271606730756,American doctors successfully transfer pig kidney to human. Details&gt; https://t.co/F0t9KslsTY #doctors #PIG… https://t.co/fzX4H4jQvL,EndyEdesonNews,Edeson Online News,Mon Apr 23 10:07:43 +0000 2012,"[{'url': 'https://t.co/F0t9KslsTY', 'expanded_url': 'https://www.edesononlinenews.com/2021/10/american-doctors-successfully.html', 'display_url': 'edesononlinenews.com/2021/10/americ…', 'indices': [72, 95]}, {'url': 'https://t.co/fzX4H4jQvL', 'expanded_url': 'https://twitter.com/i/web/status/1457092271606730756', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]",1,0,,
2021-11-06 21:00:41+00:00,1457090583541866498,"RT @jeff4justice: Why do hospitals that provide aided ⚰️ refuse patients’ right to try ivermectin?

📱 If you or a loved one is in crisis ca…",vaeronikarigat1,VeeVegas21,Sun Aug 23 03:52:11 +0000 2020,[],6,0,,
2021-11-06 20:54:36+00:00,1457089055678771208,#MedicalFreedom NOW ! https://t.co/dxmGtn5QHe,DeSpreekt,'Hier spreekt de burger!',Sun Feb 21 16:40:06 +0000 2021,"[{'url': 'https://t.co/dxmGtn5QHe', 'expanded_url': 'https://twitter.com/risemelbourne/status/1457083886832283651', 'display_url': 'twitter.com/risemelbourne/…', 'indices': [22, 45]}]",0,1,,
2021-11-06 20:53:19+00:00,1457088728976039943,"RT @VigilantFox: We need more honest doctors

#Fluvoxamine

#MDS #MedicalFreedom #COVID19
#Ivermectin #HydroxyChloroquine https://t.co/QEgi…",BaybarsSuleyman,Vancouver,Wed Nov 20 16:43:13 +0000 2013,[],2,0,,
2021-11-06 20:28:14+00:00,1457082419497119748,"RT @StandUpYGK: Join the convoy from Peterborough to Kingston next weekend! @Stand4Thee @thelinecanada 

#StandUp4HumanRights #MedicalFreed…",1970sunseeker,Aurora XXX,Thu Sep 09 19:11:47 +0000 2021,[],5,0,,
2021-11-06 20:15:04+00:00,1457079104575090690,What better time to retweet this!#StopTheMandate #MedicalFreedom #NoVaccineMandate #LetsGoBrandon https://t.co/823u2ethpv,CornPopsSister1,Corn Pop's Sister✝️🇺🇸🗣️,Wed Oct 28 13:18:19 +0000 2020,"[{'url': 'https://t.co/823u2ethpv', 'expanded_url': 'https://twitter.com/JonCover2/status/1455576098155032576', 'display_url': 'twitter.com/JonCover2/stat…', 'indices': [98, 121]}]",2,3,,
2021-11-06 20:00:42+00:00,1457075489823072256,"@TweetingBlue1 @byANNiOtherName That's a fun anecdote, but let's look at the truth. 
Biden's non-leadership is ruin… https://t.co/BnE0THJPRm",JimmytheBridger,Jimmy the Bridger,Sun Feb 14 00:38:51 +0000 2021,"[{'url': 'https://t.co/BnE0THJPRm', 'expanded_url': 'https://twitter.com/i/web/status/1457075489823072256', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0,,
2021-11-06 19:31:02+00:00,1457068023936737283,https://t.co/NpllsfVtu1 .#COVID #DELTA #GetVaccinated #antimask #antivaxxers #invermectin #coronavirus… https://t.co/hcFPclChqp,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",Tue Oct 14 08:46:30 +0000 2014,"[{'url': 'https://t.co/NpllsfVtu1', 'expanded_url': 'https://youtu.be/TGvqB4Y4SmA', 'display_url': 'youtu.be/TGvqB4Y4SmA', 'indices': [0, 23]}, {'url': 'https://t.co/hcFPclChqp', 'expanded_url': 'https://twitter.com/i/web/status/1457068023936737283', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",0,0,,
